pattern,model,start_op,end_op,op_sequence,input_shape,output_shape,suggested_slice,notes,source_path,slice_path,slice_status,error
layout_bridge,sam_quant.tflite,8,9,PAD -> DEPTHWISE_CONV_2D,"[1,128,128,256]","[1,128,128,256]",sam_quant_L8_L9_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/sam_quant.tflite,model/MB_Path_Slice/layout_bridge/sam_quant_L8_L9_layout_bridge.tflite,ok,
layout_bridge,sd_decoder_quant.tflite,2,3,PAD -> CONV_2D,"[1,32,32,4]","[1,32,32,256]",sd_decoder_quant_L2_L3_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/layout_bridge/sd_decoder_quant_L2_L3_layout_bridge.tflite,ok,
layout_bridge,sd_decoder_quant.tflite,45,46,RESHAPE -> CONV_2D,"[1,1024,32,8]","[1,32,32,256]",sd_decoder_quant_L45_L46_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/layout_bridge/sd_decoder_quant_L45_L46_layout_bridge.tflite,ok,
layout_bridge,sd_diffusion_quant.tflite,734,735,CONCATENATION -> CONV_2D,"[1,4,4,256]","[1,4,4,256]",sd_diffusion_quant_L734_L735_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/layout_bridge/sd_diffusion_quant_L734_L735_layout_bridge.tflite,ok,
layout_bridge,sd_diffusion_quant.tflite,16,17,PAD -> CONV_2D,"[1,32,32,64]","[1,32,32,64]",sd_diffusion_quant_L16_L17_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/layout_bridge/sd_diffusion_quant_L16_L17_layout_bridge.tflite,ok,
layout_bridge,sd_diffusion_quant.tflite,44,45,RESHAPE -> CONV_2D,"[1,1024,32,2]","[1,32,32,64]",sd_diffusion_quant_L44_L45_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/layout_bridge/sd_diffusion_quant_L44_L45_layout_bridge.tflite,ok,
layout_bridge,sd_diffusion_quant.tflite,71,72,RESHAPE -> FULLY_CONNECTED,"[1,1024,8,8]","[1,1024,64]",sd_diffusion_quant_L71_L72_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/layout_bridge/sd_diffusion_quant_L71_L72_layout_bridge.tflite,ok,
layout_bridge,sd_encoder_quant.tflite,1,2,PAD -> CONV_2D,"[1,256,256,3]","[1,256,256,64]",sd_encoder_quant_L1_L2_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/sd_encoder_quant.tflite,model/MB_Path_Slice/layout_bridge/sd_encoder_quant_L1_L2_layout_bridge.tflite,ok,
layout_bridge,srgan_float.tflite,54,55,DEPTH_TO_SPACE -> CONV_2D,"[1,256,256,256]","[1,512,512,256]",srgan_float_L54_L55_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/srgan_float.tflite,model/MB_Path_Slice/layout_bridge/srgan_float_L54_L55_layout_bridge.tflite,ok,
layout_bridge,swin_float.tflite,72,73,CONCATENATION -> FULLY_CONNECTED,"[1,56,53,96]","[1,56,56,288]",swin_float_L72_L73_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/swin_float.tflite,model/MB_Path_Slice/layout_bridge/swin_float_L72_L73_layout_bridge.tflite,ok,
layout_bridge,swin_float.tflite,36,37,RESHAPE -> FULLY_CONNECTED,"[64,49,3,32]","[64,49,96]",swin_float_L36_L37_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/swin_float.tflite,model/MB_Path_Slice/layout_bridge/swin_float_L36_L37_layout_bridge.tflite,ok,
layout_bridge,unet_quant.tflite,16,17,CONCATENATION -> CONV_2D,"[1,128,128,128]","[1,128,128,128]",unet_quant_L16_L17_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/unet_quant.tflite,model/MB_Path_Slice/layout_bridge/unet_quant_L16_L17_layout_bridge.tflite,ok,
layout_bridge,unet_quant.tflite,3,4,MAX_POOL_2D -> CONV_2D,"[1,1024,1024,16]","[1,512,512,32]",unet_quant_L3_L4_layout_bridge.tflite,POOL producer to compute consumer candidate,model/ETHZ_v6/unet_quant.tflite,model/MB_Path_Slice/layout_bridge/unet_quant_L3_L4_layout_bridge.tflite,ok,
layout_bridge,vit_b16_quant.tflite,30,31,RESHAPE -> FULLY_CONNECTED,"[1,577,12,64]","[1,577,768]",vit_b16_quant_L30_L31_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/vit_b16_quant.tflite,model/MB_Path_Slice/layout_bridge/vit_b16_quant_L30_L31_layout_bridge.tflite,ok,
layout_bridge,vit_b16_quant.tflite,508,509,SLICE -> FULLY_CONNECTED,"[1,577,768]","[1,1000]",vit_b16_quant_L508_L509_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/vit_b16_quant.tflite,model/MB_Path_Slice/layout_bridge/vit_b16_quant_L508_L509_layout_bridge.tflite,ok,
layout_bridge,xlsr_quant.tflite,6,7,CONCATENATION -> CONV_2D,"[1,360,640,8]","[1,360,640,32]",xlsr_quant_L6_L7_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/xlsr_quant.tflite,model/MB_Path_Slice/layout_bridge/xlsr_quant_L6_L7_layout_bridge.tflite,ok,
layout_bridge,xlsr_quant.tflite,8,9,STRIDED_SLICE -> CONV_2D,"[1,360,640,32]","[1,360,640,8]",xlsr_quant_L8_L9_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/xlsr_quant.tflite,model/MB_Path_Slice/layout_bridge/xlsr_quant_L8_L9_layout_bridge.tflite,ok,
layout_bridge,yolo_v8_float.tflite,22,23,CONCATENATION -> CONV_2D,"[1,160,160,32]","[1,160,160,64]",yolo_v8_float_L22_L23_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/yolo_v8_float.tflite,model/MB_Path_Slice/layout_bridge/yolo_v8_float_L22_L23_layout_bridge.tflite,ok,
layout_bridge,yolo_v8_float.tflite,1,2,PAD -> CONV_2D,"[1,640,640,3]","[1,320,320,32]",yolo_v8_float_L1_L2_layout_bridge.tflite,layout producer directly feeds compute consumer candidate,model/ETHZ_v6/yolo_v8_float.tflite,model/MB_Path_Slice/layout_bridge/yolo_v8_float_L1_L2_layout_bridge.tflite,ok,
fanout_live_range,deeplab_v3_plus_float.tflite,62,67,CONV_2D -> AVERAGE_POOL_2D -> AVERAGE_POOL_2D -> CONV_2D -> opcode_23 -> CONV_2D,"[1,64,64,960]","[1,64,64,256]",deeplab_v3_plus_float_L62_L67_fanout_live_range.tflite,"producer tensor 185 has 2 consumers: [63, 67]",model/ETHZ_v6/deeplab_v3_plus_float.tflite,model/MB_Path_Slice/fanout_live_range/deeplab_v3_plus_float_L62_L67_fanout_live_range.tflite,ok,
fanout_live_range,deeplab_v3_plus_float.tflite,7,11,CONV_2D -> CONV_2D -> DEPTHWISE_CONV_2D -> CONV_2D -> opcode_-1,"[1,256,256,96]","[1,256,256,24]",deeplab_v3_plus_float_L7_L11_fanout_live_range.tflite,"producer tensor 130 has 2 consumers: [8, 11]",model/ETHZ_v6/deeplab_v3_plus_float.tflite,model/MB_Path_Slice/fanout_live_range/deeplab_v3_plus_float_L7_L11_fanout_live_range.tflite,ok,
fanout_live_range,deeplab_v3_plus_float.tflite,18,22,opcode_-1 -> CONV_2D -> DEPTHWISE_CONV_2D -> CONV_2D -> opcode_-1,"[1,128,128,32]","[1,128,128,32]",deeplab_v3_plus_float_L18_L22_fanout_live_range.tflite,"producer tensor 141 has 2 consumers: [19, 22]",model/ETHZ_v6/deeplab_v3_plus_float.tflite,model/MB_Path_Slice/fanout_live_range/deeplab_v3_plus_float_L18_L22_fanout_live_range.tflite,ok,
fanout_live_range,dped_float.tflite,2,25,CONV_2D -> CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1 -> opcode_index_-1 -> opcode_index_-1 -> SUB -> opcode_-1 -> CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1 -> opcode_index_-1 -> opcode_index_-1 -> SUB -> opcode_-1 -> opcode_-1,"[1,512,768,12]","[1,512,768,64]",dped_float_L2_L25_fanout_live_range.tflite,"producer tensor 48 has 2 consumers: [3, 25]",model/ETHZ_v6/dped_float.tflite,model/MB_Path_Slice/fanout_live_range/dped_float_L2_L25_fanout_live_range.tflite,ok,
fanout_live_range,dped_float.tflite,3,10,CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1 -> opcode_index_-1,"[1,512,768,64]","[1,512,768,64]",dped_float_L3_L10_fanout_live_range.tflite,"producer tensor 49 has 3 consumers: [4, 5, 10]",model/ETHZ_v6/dped_float.tflite,model/MB_Path_Slice/fanout_live_range/dped_float_L3_L10_fanout_live_range.tflite,ok,
fanout_live_range,dped_float.tflite,4,11,MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1 -> opcode_index_-1 -> opcode_index_-1,"[1,512,768,64]","[1,1,1,64]",dped_float_L4_L11_fanout_live_range.tflite,"producer tensor 50 has 2 consumers: [5, 11]",model/ETHZ_v6/dped_float.tflite,model/MB_Path_Slice/fanout_live_range/dped_float_L4_L11_fanout_live_range.tflite,ok,
fanout_live_range,dped_float.tflite,25,48,opcode_-1 -> CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1 -> opcode_index_-1 -> opcode_index_-1 -> SUB -> opcode_-1 -> CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> opcode_index_-1 -> opcode_index_-1 -> opcode_index_-1 -> SUB -> opcode_-1 -> opcode_-1,"[1,512,768,64]","[1,512,768,64]",dped_float_L25_L48_fanout_live_range.tflite,"producer tensor 71 has 2 consumers: [26, 48]",model/ETHZ_v6/dped_float.tflite,model/MB_Path_Slice/fanout_live_range/dped_float_L25_L48_fanout_live_range.tflite,ok,
fanout_live_range,dped_float.tflite,9,11,opcode_index_-1 -> opcode_index_-1 -> opcode_index_-1,"[1,1,1,64]","[1,1,1,64]",dped_float_L9_L11_fanout_live_range.tflite,"producer tensor 55 has 2 consumers: [10, 11]",model/ETHZ_v6/dped_float.tflite,model/MB_Path_Slice/fanout_live_range/dped_float_L9_L11_fanout_live_range.tflite,ok,
fanout_live_range,dped_int16.tflite,3,6,opcode_-1 -> opcode_index_-1 -> opcode_index_-1 -> opcode_-1,"[1,512,768,64]","[1,512,768,64]",dped_int16_L3_L6_fanout_live_range.tflite,"producer tensor 28 has 2 consumers: [4, 6]",model/ETHZ_v6/dped_int16.tflite,model/MB_Path_Slice/fanout_live_range/dped_int16_L3_L6_fanout_live_range.tflite,ok,
fanout_live_range,dped_int16.tflite,0,3,opcode_index_-1 -> opcode_index_-1 -> opcode_index_-1 -> opcode_-1,"[1,512,768,3]","[1,512,768,64]",dped_int16_L0_L3_fanout_live_range.tflite,"producer tensor 25 has 2 consumers: [1, 3]",model/ETHZ_v6/dped_int16.tflite,model/MB_Path_Slice/fanout_live_range/dped_int16_L0_L3_fanout_live_range.tflite,ok,
fanout_live_range,dped_quant.tflite,2,25,CONV_2D -> CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> opcode_-1,"[1,512,768,12]","[1,512,768,64]",dped_quant_L2_L25_fanout_live_range.tflite,"producer tensor 46 has 2 consumers: [3, 25]",model/ETHZ_v6/dped_quant.tflite,model/MB_Path_Slice/fanout_live_range/dped_quant_L2_L25_fanout_live_range.tflite,ok,
fanout_live_range,dped_quant.tflite,3,10,CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL,"[1,512,768,64]","[1,512,768,64]",dped_quant_L3_L10_fanout_live_range.tflite,"producer tensor 47 has 3 consumers: [4, 5, 10]",model/ETHZ_v6/dped_quant.tflite,model/MB_Path_Slice/fanout_live_range/dped_quant_L3_L10_fanout_live_range.tflite,ok,
fanout_live_range,dped_quant.tflite,4,11,MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL,"[1,512,768,64]","[1,1,1,64]",dped_quant_L4_L11_fanout_live_range.tflite,"producer tensor 48 has 2 consumers: [5, 11]",model/ETHZ_v6/dped_quant.tflite,model/MB_Path_Slice/fanout_live_range/dped_quant_L4_L11_fanout_live_range.tflite,ok,
fanout_live_range,dped_quant.tflite,9,11,MUL -> MUL -> MUL,"[1,1,1,64]","[1,1,1,64]",dped_quant_L9_L11_fanout_live_range.tflite,"producer tensor 53 has 2 consumers: [10, 11]",model/ETHZ_v6/dped_quant.tflite,model/MB_Path_Slice/fanout_live_range/dped_quant_L9_L11_fanout_live_range.tflite,ok,
fanout_live_range,dped_quant.tflite,25,48,opcode_-1 -> CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> CONV_2D -> MEAN -> opcode_99 -> MEAN -> opcode_-1 -> opcode_76 -> MUL -> MUL -> MUL -> SUB -> opcode_-1 -> opcode_-1,"[1,512,768,64]","[1,512,768,64]",dped_quant_L25_L48_fanout_live_range.tflite,"producer tensor 69 has 2 consumers: [26, 48]",model/ETHZ_v6/dped_quant.tflite,model/MB_Path_Slice/fanout_live_range/dped_quant_L25_L48_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_float.tflite,3,5,DEPTHWISE_CONV_2D -> LOGISTIC -> MUL,"[1,190,190,48]","[1,190,190,48]",efficientnet_b4_float_L3_L5_fanout_live_range.tflite,"producer tensor 327 has 2 consumers: [4, 5]",model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_float_L3_L5_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_float.tflite,5,12,MUL -> MEAN -> opcode_index_-1 -> LOGISTIC -> MUL -> opcode_index_-1 -> LOGISTIC -> MUL,"[1,190,190,48]","[1,190,190,48]",efficientnet_b4_float_L5_L12_fanout_live_range.tflite,"producer tensor 329 has 2 consumers: [6, 12]",model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_float_L5_L12_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_float.tflite,54,69,opcode_-1 -> opcode_index_-1 -> LOGISTIC -> MUL -> DEPTHWISE_CONV_2D -> LOGISTIC -> MUL -> MEAN -> opcode_index_-1 -> LOGISTIC -> MUL -> opcode_index_-1 -> LOGISTIC -> MUL -> opcode_index_-1 -> opcode_-1,"[1,95,95,32]","[1,95,95,32]",efficientnet_b4_float_L54_L69_fanout_live_range.tflite,"producer tensor 378 has 2 consumers: [55, 69]",model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_float_L54_L69_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_float.tflite,13,25,opcode_index_-1 -> DEPTHWISE_CONV_2D -> LOGISTIC -> MUL -> MEAN -> opcode_index_-1 -> LOGISTIC -> MUL -> opcode_index_-1 -> LOGISTIC -> MUL -> opcode_index_-1 -> opcode_-1,"[1,190,190,48]","[1,190,190,24]",efficientnet_b4_float_L13_L25_fanout_live_range.tflite,"producer tensor 337 has 2 consumers: [14, 25]",model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_float_L13_L25_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_float.tflite,0,2,opcode_index_-1 -> LOGISTIC -> MUL,"[1,380,380,3]","[1,190,190,48]",efficientnet_b4_float_L0_L2_fanout_live_range.tflite,"producer tensor 324 has 2 consumers: [1, 2]",model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_float_L0_L2_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_float.tflite,39,54,opcode_index_-1 -> opcode_index_-1 -> LOGISTIC -> MUL -> DEPTHWISE_CONV_2D -> LOGISTIC -> MUL -> MEAN -> opcode_index_-1 -> LOGISTIC -> MUL -> opcode_index_-1 -> LOGISTIC -> MUL -> opcode_index_-1 -> opcode_-1,"[1,95,95,144]","[1,95,95,32]",efficientnet_b4_float_L39_L54_fanout_live_range.tflite,"producer tensor 363 has 2 consumers: [40, 54]",model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_float_L39_L54_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_quant.tflite,40,55,CONV_2D -> CONV_2D -> LOGISTIC -> MUL -> DEPTHWISE_CONV_2D -> LOGISTIC -> MUL -> MEAN -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> opcode_-1,"[1,95,95,144]","[1,95,95,32]",efficientnet_b4_quant_L40_L55_fanout_live_range.tflite,"producer tensor 364 has 2 consumers: [41, 55]",model/ETHZ_v6/efficientnet_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_quant_L40_L55_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_quant.tflite,14,26,CONV_2D -> DEPTHWISE_CONV_2D -> LOGISTIC -> MUL -> MEAN -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> opcode_-1,"[1,190,190,48]","[1,190,190,24]",efficientnet_b4_quant_L14_L26_fanout_live_range.tflite,"producer tensor 338 has 2 consumers: [15, 26]",model/ETHZ_v6/efficientnet_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_quant_L14_L26_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_quant.tflite,1,3,CONV_2D -> LOGISTIC -> MUL,"[1,380,380,3]","[1,190,190,48]",efficientnet_b4_quant_L1_L3_fanout_live_range.tflite,"producer tensor 325 has 2 consumers: [2, 3]",model/ETHZ_v6/efficientnet_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_quant_L1_L3_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_quant.tflite,6,13,MUL -> MEAN -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> LOGISTIC -> MUL,"[1,190,190,48]","[1,190,190,48]",efficientnet_b4_quant_L6_L13_fanout_live_range.tflite,"producer tensor 330 has 2 consumers: [7, 13]",model/ETHZ_v6/efficientnet_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_quant_L6_L13_fanout_live_range.tflite,ok,
fanout_live_range,efficientnet_b4_quant.tflite,55,70,opcode_-1 -> CONV_2D -> LOGISTIC -> MUL -> DEPTHWISE_CONV_2D -> LOGISTIC -> MUL -> MEAN -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> LOGISTIC -> MUL -> CONV_2D -> opcode_-1,"[1,95,95,32]","[1,95,95,32]",efficientnet_b4_quant_L55_L70_fanout_live_range.tflite,"producer tensor 379 has 2 consumers: [56, 70]",model/ETHZ_v6/efficientnet_b4_quant.tflite,model/MB_Path_Slice/fanout_live_range/efficientnet_b4_quant_L55_L70_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_float.tflite,16,25,opcode_-1 -> opcode_index_-1 -> opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION,"[1,128,128,32]","[1,128,128,128]",esrgan_float_L16_L25_fanout_live_range.tflite,"producer tensor 122 has 6 consumers: [17, 19, 22, 25, 28, 32]",model/ETHZ_v6/esrgan_float.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_float_L16_L25_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_float.tflite,8,12,opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION,"[1,128,128,32]","[1,128,128,160]",esrgan_float_L8_L12_fanout_live_range.tflite,"producer tensor 114 has 2 consumers: [9, 12]",model/ETHZ_v6/esrgan_float.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_float_L8_L12_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_float.tflite,5,12,opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION,"[1,128,128,32]","[1,128,128,160]",esrgan_float_L5_L12_fanout_live_range.tflite,"producer tensor 111 has 3 consumers: [6, 9, 12]",model/ETHZ_v6/esrgan_float.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_float_L5_L12_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_float.tflite,2,12,opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION,"[1,128,128,32]","[1,128,128,160]",esrgan_float_L2_L12_fanout_live_range.tflite,"producer tensor 108 has 4 consumers: [3, 6, 9, 12]",model/ETHZ_v6/esrgan_float.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_float_L2_L12_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_float.tflite,0,9,opcode_index_-1 -> opcode_index_-1 -> opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> CONCATENATION,"[1,128,128,3]","[1,128,128,128]",esrgan_float_L0_L9_fanout_live_range.tflite,"producer tensor 106 has 8 consumers: [1, 3, 6, 9, 12, 16, 50, 152]",model/ETHZ_v6/esrgan_float.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_float_L0_L9_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_int16.tflite,26,40,opcode_-1 -> opcode_index_-1 -> opcode_98 -> opcode_114 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> opcode_114 -> opcode_114 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> opcode_114 -> opcode_114 -> opcode_114,"[1,128,128,32]","[1,128,128,32]",esrgan_int16_L26_L40_fanout_live_range.tflite,"producer tensor 122 has 6 consumers: [27, 30, 34, 40, 47, 52]",model/ETHZ_v6/esrgan_int16.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_int16_L26_L40_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_int16.tflite,2,20,opcode_98 -> opcode_114 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> opcode_114 -> opcode_114 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> opcode_114 -> opcode_114 -> opcode_114 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> opcode_114 -> opcode_114 -> opcode_114,"[1,128,128,32]","[1,128,128,32]",esrgan_int16_L2_L20_fanout_live_range.tflite,"producer tensor 108 has 4 consumers: [3, 7, 13, 20]",model/ETHZ_v6/esrgan_int16.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_int16_L2_L20_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_int16.tflite,6,19,opcode_98 -> opcode_114 -> opcode_114 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> opcode_114 -> opcode_114 -> opcode_114 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> opcode_114 -> opcode_114,"[1,128,128,32]","[1,128,128,32]",esrgan_int16_L6_L19_fanout_live_range.tflite,"producer tensor 111 has 3 consumers: [9, 12, 19]",model/ETHZ_v6/esrgan_int16.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_int16_L6_L19_fanout_live_range.tflite,ok,
fanout_live_range,esrgan_int16.tflite,11,18,opcode_98 -> opcode_114 -> opcode_114 -> opcode_114 -> CONCATENATION -> opcode_index_-1 -> opcode_98 -> opcode_114,"[1,128,128,32]","[1,128,128,32]",esrgan_int16_L11_L18_fanout_live_range.tflite,"producer tensor 114 has 2 consumers: [15, 18]",model/ETHZ_v6/esrgan_int16.tflite,model/MB_Path_Slice/fanout_live_range/esrgan_int16_L11_L18_fanout_live_range.tflite,ok,
